B01BC7C8D59A80E648681AE1ABF989736E9F8C9E;comprimé pelliculé;2;OLMÉSARTAN MÉDOXOMIL;HYDROCHLOROTHIAZIDE;ALTEISDUO 20 mg/12,5 mg, comprimé pelliculé
86F16C2978E7CA45CD464EC1FF0298955B60FC09;comprimé;1;NÉVIRAPINE ANHYDRE;NEVIRAPINE MYLAN 200 mg, comprimé
2C26B8A7CCCCB283C07D0783300C5F7B219DE6F0;solution pour perfusion;5;GÉLATINE FLUIDE MODIFIÉE ;CHLORURE DE POTASSIUM;CHLORURE DE SODIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;SODIUM (LACTATE DE), SOLUTION DE;PLASMION, solution pour perfusion
621F173E5AB1C59147104294BA13CF066842C82F;comprimé;1;FUROSÉMIDE;FUROSEMIDE BIOGARAN 20 mg, comprimé
C1E9A361506F19FE047FAF1C762FE832872BB537;comprimé sécable;1;ACÉTATE DE CYPROTÉRONE;ACETATE DE CYPROTERONE ARROW 50 mg, comprimé sécable
E08C2CF01619CCF606B2E9F91B2AE65663089441;comprimé pelliculé;1;IRBÉSARTAN;IRBESARTAN CRISTERS 75 mg, comprimé pelliculé
6AB12F037396937064C95B8911A674246A859DDE;solution injectable;1;URAPIDIL;URAPIDIL MYLAN 50 mg/10 ml, solution injectable
160EA54E068F38AD0A3BC2339EC12D7807DEDB85;comprimé pelliculé;1;IBUPROFÈNE;IBUPROFENE BIOGARAN CONSEIL 200 mg, comprimé pelliculé
48A30DA4A98D645D72D882AC2EB39776EBABBE06;comprimé sécable;1;LISINOPRIL DIHYDRATÉ;LISINOPRIL TEVA 20 mg, comprimé sécable;406EA63CF730183781A82A70D3BBA86BD51BD6A0
25E653A1D3B2587FA798EC6EC48EC49BB1BF8C62;poudre pour application;1;NITRATE D'ÉCONAZOLE;ECONAZOLE ARROW 1 %, poudre pour application cutanée
F855966F52AC2C0031D1927843312EA5F4FD2CA2;comprimé dispersible;1;AMOXICILLINE TRIHYDRATÉE;AMOXICILLINE EVOLUGEN 1 g, comprimé dispersible;BA691BFB0F0A89D15559A7B91C0D16D662C1966D
8B1BCB87F707B624510C08A0D81B7818CCEB8B0E;solution injectable;1;CHLORHYDRATE DE BUPRÉNORPHINE;TEMGESIC 0,3 mg/ml, solution injectable;27759D4F7020D47B6325A38A81A2B640EFCF5485
1BE9353FBBE3DCEC014ACA243CF6C97FE4AA3B53;sirop;3;BENZOATE DE SODIUM;SERPOLET (TEINTURE DE);CODÉINE;DINACODE ADULTES, sirop
A345BB43CC6465A88ECBC124F2D4DB268A6EA5C9;comprimé pelliculé;1;CHLORHYDRATE DE TICLOPIDINE;TICLOPIDINE TEVA 250 mg, comprimé pelliculé
090068296D3B359A57D55928895ED4E48E7B3DF7;solution injectable;1;IODURE (131I) DE SODIUM;IODURE (131I) DE SODIUM 370 MBq/mL, MALLINCKRODT FRANCE, solution injectable
7D11BD14CC78CF1B1F8F21F548D9745749696301;comprimé pelliculé;1;IRBÉSARTAN;IRBESARTAN CRISTERS 300 mg, comprimé pelliculé
2240D6A5722DC73EA61B209BDBB4F74851CE9ECD;solution buvable;1;ORTHOSIPHON (EXTRAIT FLUIDE D');UROSIPHON, solution buvable
54FF77BD0491849E5806AB6B38481EA9AEB2F580;lyophilisat et  poudre pour préparation injectable;1;LACTOBIONATE D'ÉRYTHROMYCINE;ERYTHROCINE 1 g I.V., lyophilisat pour préparation injectable;CDE88EA21A58E095633B532A61222404EA42DDC7
6E47128F127EEA164DD7D1773AAA6B355304181D;suspension injectable;1;CYTARABINE;DEPOCYTE 50 mg, suspension injectable
154EA22E9B17BBD4C041717E8FDEB888DDE1EA6B;comprimé;2;HYDROCHLOROTHIAZIDE;CANDÉSARTAN CILEXÉTIL;CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA 16 mg/12,5 mg, comprimé
5E338D03BA490162D41DE2A94A227E73E90DCF87;comprimé pelliculé;1;EXÉMESTANE;EXEMESTANE RANBAXY 25 mg, comprimé pelliculé
DFB776DB61F66CB40FA19A9D514C62C424CAE452;solution injectable;1;FOLLITROPINE BÊTA ;PUREGON 75 UI/0,5 ml, solution injectable
0CA27167B27518F8A1AA625E784EAB31509AF6D4; comprimé et solution(s) et granules et poudre et pommade;1;AMMONIUM MURIATICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;AMMONIUM MURIATICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
8C870A51E43E3F39DF9FD8A981A5866B5CC327BF;comprimé pelliculé;1;DESLORATADINE;DESLORATADINE RANBAXY 5 mg, comprimé pelliculé
5D2C54E3C18AA2DE9BF22901542C4FCA35996E02;poudre et  solvant pour solution pour perfusion;1;CARMUSTINE;BICNU, poudre et solvant pour solution pour perfusion
09151DCA3C9A9C7D364F3FD717A7340D39FEB380;capsule molle;1;CICLOSPORINE;NEORAL 100 mg, capsule molle
86F0F6BBAF390896F313CDB710B42FBC4139D4EF;solution buvable gouttes;1;AMITRIPTYLINE (CHLORHYDRATE D');LAROXYL 40 mg/ml, solution buvable;F838E82C3AE3EFB886866FABA5682896EC8905A8
FC87CA820E014326479784C71F55A34E85DADDAE;comprimé orodispersible;1;LANSOPRAZOLE;LANSOPRAZOLE ARROW 15 mg, comprimé orodispersible
7DBDB462E3A3E546BFEAD2025436B2493C9101AC;gélule;1;PRÉGABALINE;PREGABALINE ZENTIVA 25 mg, gélule
D36936B47BB7695A43F944FF4326BE10E898E218;comprimé à sucer ou à croquer;2;CARBONATE DE CALCIUM;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE;OSSEANS VITAMINE D3 500 mg/400 UI, comprimé à sucer ou à croquer
2046F1A1EB820C8B2F5551B94FCA17CB7C63C4F8;sirop;1;BROMHYDRATE DE DEXTROMÉTHORPHANE;ATUXANE, sirop;B02D48E29C60DAF355B18E9975293737D33AC694
03BC72E769F3BF901CD825AE0B9FAFA8554A3288;comprimé;1;PÉRINDOPRIL TERT-BUTYLAMINE;PERINDOPRIL RANBAXY 8 mg, comprimé
2779BFED714688F39E7A4F5B360A7220F43529E3;comprimé;2;HYDROCHLOROTHIAZIDE;CANDÉSARTAN CILEXÉTIL;HYTACAND 8 mg/12,5 mg, comprimé
4853368841909A3952D86E2C8CF82C20045BAAD8;comprimé;1;FLUTAMIDE;FLUTAMIDE EG 250 mg, comprimé
DA8BBA29A84B260502A34C62475972C3541C3D42;gélule à libération prolongée;1;PROPRANOLOL (CHLORHYDRATE DE);AVLOCARDYL L.P. 160 mg, gélule à libération prolongée
166CA4A71FF65806F93350A63364C84551EF4064;comprimé pelliculé;1;CHLORHYDRATE DE SERTRALINE;SERTRALINE ISOMED 50 mg, comprimé pelliculé;F8796A2657A536B5B2FB083A5D09A80E09AB2033
BAB137364F6EFAD65E3AE6610863BF9C3144E56F;capsule;2;GUAÏAZULÈNE;DIMÉTICONE;PEPSANE, capsule
DF70ABE62608620C112ADE8013A571A929624FE6; solution et granules et poudre et pommade;1;ANTIMONIUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ANTIMONIUM METALLICUM WELEDA, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH
AE4450295ACC1848221DAE7D4566809DEEF6EE6F;solution à diluer pour perfusion;1;CHLORHYDRATE DE GEMCITABINE;GEMCITABINE HOSPIRA 38 mg/ml, solution à diluer pour perfusion;EC354E2FB435604ED07874459A7E7CA92E49FA26
3E74629C0B65F4F011670F5CC51E2A3BCF934F4E;comprimé;1;GLIMÉPIRIDE;GLIMEPIRIDE ACTAVIS 1 mg, comprimé
D3A2899F0CCE52470DA60AF970B70E611525CBA2;comprimé;1;ACICLOVIR;ACICLOVIR CRISTERS 200 mg, comprimé
B772B57285A051243E81049A9901B536C04DD4BC;comprimé pelliculé sécable;1;FUMARATE DE BISOPROLOL;BISOCE 5 mg, comprimé pelliculé sécable
0F62CBC63E74D0AEC696CB518C8195963AEF9548;gélule;1;PARACÉTAMOL;PARACETAMOL RATIOPHARM 500 mg, gélule
78BAD4C7DB9B4F43D716539B8FBAFC5E34967105;comprimé;1;CHLORHYDRATE DE BUPRÉNORPHINE;BUPRENORPHINE MYLAN 4 mg, comprimé sublingual;A1EA1DDF6C6DBB576A1327CE815CE2862FB50F69
64EE152ADCA489D8058CF8F8A49878B2340CDB8D;comprimé pelliculé;1;ATORVASTATINE CALCIQUE;ATORVASTATINE BGR 10 mg, comprimé pelliculé;1922A66D7B6EA73FC4AD9DF7F4849B137775DFB1
3F3D92A7F8B259862B68CC1293BBE4BDB8BFE09B; comprimé et solution(s) et granules et poudre et pommade;1;BOVISTA GIGANTEA POUR PRÉPARATIONS HOMÉOPATHIQUES;BOVISTA GIGANTEA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
80DA80499280EB417FEA223F03BEBFC138BD4174;dispositif;1;RIVASTIGMINE;RIVASTIGMINE SANDOZ 9,5 mg/24h, dispositif transdermique
8110757909A1396A8E577F472611D732F892D66B;solution pour pulvérisation;1;BENZALKONIUM (CHLORURE DE);HUMEX FOURNIER 0,04 POUR CENT, solution pour pulvérisation nasale
C9A04EFB61C278B92603C477124E91F66923EA0E;comprimé gastro-résistant(e);1;PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ;PANTOPRAZOLE ALTER 20 mg, comprimé gastrorésistant;BE6F300A4757D0D99F4F35BC9D000EA329317D26
CBACCAB8873CB100D9CA35C1441A2ADFDC69AD72; comprimé et solution(s) et granules et poudre et pommade;1;ATROPINUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ATROPINUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH
5E298E7F25101BB17842F5491DE9520F15BE802B; comprimé et solution(s) et granules et poudre et pommade;1;BORAX;BORAX BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH
3354DA8FE2BDD6ABCBCF53B7F90A5F4C64390ADB;émulsion injectable pour perfusion;4;ERGOCALCIFÉROL;ALPHA-TOCOPHÉROL;PHYTOMÉNADIONE;PALMITATE DE RÉTINOL;VITALIPIDE ENFANTS, émulsion injectable pour perfusion
40E9ADD5DB18E961EEBC3E0B72C277E0F243708C;comprimé pelliculé;2;IRBÉSARTAN;HYDROCHLOROTHIAZIDE;IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 300 mg/25 mg, comprimé pelliculé
68915A06D2AA96CE4B166FAB735967FAB0F405F9;solution injectable;1;SOMATROPINE ;OMNITROPE 5 mg/1,5 ml, solution injectable
B71F3FE9A55CCE09AC2F853A3269B23D13F8780F;collyre en suspension;1;BRINZOLAMIDE;BRINZOLAMIDE EG 10 mg/ml, collyre en suspension
FEDBBB87A83662A8AAC999EEBD233AC17C84FDA8;granulés pour solution buvable;1;FOSFOMYCINE TROMÉTAMOL;MONURIL ADULTES 3 g, granulés pour solution buvable en sachet;6BB845C51D112F07CA8C39BC63174DDEABF46080
ED658EE948E10E6B7C2618FA97153F4032E7F193;lyophilisat;1;BENZOATE DE RIZATRIPTAN;MAXALTLYO 5 mg, lyophilisat oral;311232B1115E5F4B1723594E3AA9421D1088823D
4EB5F3F2A36793AB62A1EFE1A3877FC4165E78F0;comprimé sécable;1;AMISULPRIDE;AMISULPRIDE SANDOZ 200 mg, comprimé sécable
91A519A55DF584DEF6FAC0AC824934C638F22DDF;gélule;1;CHLORHYDRATE DE LOPÉRAMIDE;IMODIUM 2 mg, gélule;BF4BE590F6F54D3A14ADA5E2473A0B510EED84E6
3854B15E73E14B917C23FB1DD525C007F3450E7A;comprimé;1;BENZOATE DE RIZATRIPTAN;RIZATRIPTAN EG 10 mg, comprimé;C8354D6286D303308922C8F9491450132CCE629E
E8C2A030DD3F2B3F376B23F17E20D0CFF1998C83;poudre et  solvant pour solution injectable;1;NONACOG ALFA ;BENEFIX 3000 UI, poudre et solvant pour solution injectable
A0B145D29B2FF7160A8DC01502F1B625C8B0CE13;comprimé;1;MÉSILATE DE RASAGILINE;RASAGILINE RATIOPHARM 1 mg, comprimé;0E195BD58F8606D2269447123EA0B6E88BEE8DF2
D23A76BC762FC41C19DCC1168CF7D16D6F7F1731;comprimé;2;CHOLÉCALCIFÉROL;ALENDRONATE MONOSODIQUE TRIHYDRATÉ;ADROVANCE 70 mg/5600 UI, comprimé
0EDED1F982867C57FB2B1F8C93F9786D55534BA8;comprimé sécable;2;HYDROCHLOROTHIAZIDE;CAPTOPRIL;CAPTOPRIL HYDROCHLOROTHIAZIDE ARROW 50 mg/25 mg, comprimé sécable
77AEF1B70512E8F128E1BE343CA4FBA31D21BF0D;comprimé pelliculé;1;RANITIDINE (CHLORHYDRATE DE);RANITIDINE MYLAN 150 mg, comprimé pelliculé;6FAF3FDE9EC697187F03BABBE23F8C9A6B39866C
C910768A8C014D0BC9947CAD711D2A8E144BCBD8;comprimé pelliculé sécable;1;CHLORHYDRATE DE PAROXÉTINE ANHYDRE;PAROXETINE ALTER 20 mg, comprimé pelliculé sécable;E991C5AE0440F0A282E178A13C5DF792087A2A7B
15870E816616876861B3230BBA16B036BE3A58A6;comprimé;1;RÉPAGLINIDE;NOVONORM 0,5 mg, comprimé
40AFD63430DE180120CCCC1A59E1AF23E7919092;gélule à libération prolongée;1;BROMHYDRATE DE GALANTAMINE;GALANTAMINE SANDOZ LP 24 mg, gélule à libération prolongée;97044664C3E7AE604E44C416DAA66A6693FCB83B
FC0A84DE2E0C5A59F02CCA9304A499C773E5B96C;comprimé pelliculé;1;OXALATE ACIDE DE NAFTIDROFURYL;NAFTIDROFURYL MYLAN 200 mg, comprimé pelliculé
9196B3592DCEE8268CA6A88E6D24B2CF48F1728B;comprimé orodispersible;1;ZOLMITRIPTAN;ZOLMITRIPTAN CRISTERS 2,5 mg, comprimé orodispersible
4AFD588E80AD269C4B0B98815E0B10F15CEAA942;comprimé pelliculé;1;FINASTÉRIDE;FINASTERIDE EG 1 mg, comprimé pelliculé
69862943456C23477E92890597AE69610C2FF2C8;pommade;1;MUPIROCINE;MUPIROCINE EG 2%, pommade
E664F4D8DCD46628D734727138D4794F5416612C;gélule;1;MÉSILATE DE LENVATINIB;LENVIMA 4 mg, gélule;0F5DD667738892E7E4556A5802D2888437ADFE50
A87EB59588A000BE2871C7140E2E5775A46EA3C0;capsule molle;1;ESTERS ÉTHYLIQUES 90 D'ACIDES OMÉGA-3 ;ZODIN 1000 mg, capsule molle
CE20D58CAF9A964496806A37B19DD733D917702A;comprimé;1;TARTRATE DE RASAGILINE;RASAGILINE ZENTIVA 1 mg, comprimé;698D389ADB891FD674EF8BE9EC5A72B2CE1AEFE8
7C73149176DED4AEF95F23CFAE5CD81A9BC9640D;comprimé effervescent(e);13;CARBONATE DE CALCIUM;ACIDE ASCORBIQUE;ZINC (CITRATE DE) TRIHYDRATÉ;PANTOTHÉNATE DE CALCIUM;CHLORHYDRATE DE PYRIDOXINE;PHOSPHATE SODIQUE DE RIBOFLAVINE;NICOTINAMIDE;MAGNÉSIUM (CARBONATE DE) LOURD;ACIDE FOLIQUE;MAGNÉSIUM (SULFATE DE) DIHYDRATÉ;ESTER PHOSPHORIQUE DU CHLORURE DE THIAMINE DIHYDRATÉ;BIOTINE;CYANOCOBALAMINE;BEROCCA SANS SUCRE, comprimé effervescent édulcoré à l'aspartam et à l'acésulfame de potassium
71FCAC83A327511DDBE909819F061FE4570C711D;comprimé pelliculé;1;VORICONAZOLE;VORICONAZOLE SANDOZ 200 mg, comprimé pelliculé
9EFF1B2394074ECA3435390D73FD9F1E8522FF3C;comprimé;2;PÉRINDOPRIL ARGININE;BÉSILATE D'AMLODIPINE;PERINDOPRIL ARGININE-AMLODIPINE SERVIER 5 mg/5 mg, comprimé
E44220D525A588D5177F7C6EB2AC5893C04545A8;solution injectable pour usage dentaire;2;TARTRATE D'ADRÉNALINE;ARTICAÏNE (CHLORHYDRATE D');DELTAZINE 40 mg/ml ADRENALINEE AU 1/200 000, solution injectable à usage dentaire
7C5D3B99C86675FD2F86511AAB5DBA5BA736432D;comprimé enrobé;2;ÉTHINYLESTRADIOL;GESTODÈNE;GESTODENE/ETHINYLESTRADIOL TEVA 75 microgrammes /30 microgrammes, comprimé enrobé
7D130C64C14B0E8E7BF04CA742EBF6C4475548D5;comprimé pelliculé;1;ATORVASTATINE CALCIQUE;ATORVASTATINE BGR 20 mg, comprimé pelliculé;A81DD2C881844816BF8932B18F22B7113580E4ED
9815701DCDC665FFF03FC1D9E559D3DBFE695E09;solution injectable;1;CHLORHYDRATE DE THIAMINE;BENERVA 500 mg/5 ml, solution injectable (IM) en ampoule
BEA7A708D7C5D5B3F2FD2100516DC65CAD73937E;comprimé dispersible ou à croquer;1;LAMOTRIGINE;LAMOTRIGINE TEVA 100 mg, comprimé dispersible ou à croquer
7BA75A23AC093CBF631CE4701EBA00BB9C784FAB;comprimé pelliculé;1;IRBÉSARTAN;IRBESARTAN RANBAXY 300 mg, comprimé pelliculé
25FB124696E9F8E4FB9B2DED0A8C54B32FE99C48;solution buvable;1;CHLORHYDRATE DE LOPÉRAMIDE;IMODIUM 0,2 mg/ml ENFANTS, solution buvable;A465A895D8DA3C4C9F26466B44E5209425951058
0932C24125B279D45FCB33FB5314988A93A68556;collyre en solution;1;LATANOPROST;LATANOPROST ZYDUS 50 microgrammes/ml, collyre en solution
04DE9DEA507FDC0FC6E533AA9D88780B6F8E64CA;suspension buvable;1;CHLORHYDRATE D'HALOFANTRINE;HALFAN 100 mg/5 ml, suspension buvable
C62623F96967239A6CA33EE45C329B64005C8DD0;gélule gastro-résistant(e);1;OMÉPRAZOLE;OMEPRAZOLE TEVA 20 mg, gélule gastro-résistante
1093B74420F9DE21B0638794CB32DC0669B449CD;comprimé sécable;1;CHLORHYDRATE DE SOTALOL;SOTALOL MYLAN 80 mg, comprimé sécable
B09ECBCFF21621D40101F10E802E47482D9F620D;comprimé à croquer;1;MONTÉLUKAST SODIQUE;MONTELUKAST MYLAN 5 mg, comprimé à croquer;BFCAEBF25526228C18C3F82445D7CA0491CA561D
3581B73F57BE03AE70F2863EBCEC9367550DE7A8;comprimé pelliculé;1;BOSENTAN MONOHYDRATÉ;BOSENTAN ZENTIVA 125 mg, comprimé pelliculé;B0A551D2391586C3DA2E627BBB73BE2DE63FE70C
3385204347FCA9141777346186D718C5B42D2909; comprimé et solution(s) et granules et poudre et pommade;1;FUCUS VESICULOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES;FUCUS VESICULOSUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
C9AB9F892F9A21AF7FADFBDA3B4B9A07C874BD83;comprimé sécable;1;NADOLOL;CORGARD 80 mg, comprimé sécable
47B1185DFF5522A8B927F132AF99DAD7318477F3;gel;1;CARBOMÈRE 974P;GEL LARMES, gel ophtalmique
C6DBF1341827F4807B9A8E6138520E5DF3ADD757;sirop;1;OXOMÉMAZINE;OXOMEMAZINE ARROW 0,33 mg/ml, sirop
DE76BA225E48EFDC526B66BF5185652ED327151F;solution injectable;1;GOLIMUMAB ;SIMPONI 50 mg, solution injectable en stylo pré-rempli
7A68BA922093E000DADBBBB51DC1A1E6D388C725;solution injectable;1;ADÉNOSINE;ADENOSINE MEDAC 6 mg/2 ml, solution injectable
67C12C9E53B7CC6A333938061CFDD4ED2CD03AE6;comprimé à croquer;1;MONTÉLUKAST SODIQUE;MONTELUKAST CRISTERS 5 mg, comprimé à croquer;A0C3D3D17E1433CC43BCC6E8A724C15797774992
01E12789D30752D777B78E390F9370755739DCE3;solution pour perfusion;1;INSULINE HUMAINE RECOMBINANTE NEUTRE ;INSUMAN IMPLANTABLE 400 UI/ml, solution pour perfusion
2F635B91B7F446373740FCD05709A6F5C530D956;comprimé pelliculé sécable;1;OXALATE D'ESCITALOPRAM;ESCITALOPRAM KRKA 10 mg, comprimé pelliculé sécable;E08513EF9E58B6BBC5A73419B98AE011E63E80B9
59E7BBB8DAF685E50C04E09901812420D0CADF40;solution à diluer et  solvant à diluer pour solution injectable;1;CLONAZÉPAM;RIVOTRIL 1 mg/1 ml, solutions à diluer injectables en ampoules
DF29DFB572140936210B3D0A4B741BBD048012A4;solution à diluer injectable;1;CHLORURE DE SODIUM;CHLORURE DE SODIUM HYPERTONIQUE LAVOISIER 10 POUR CENT, solution à diluer injectable
8FD055C0BEE3582A713DC8BFDF608D1D4D69342F;comprimé pelliculé;1;CIMÉTIDINE;CIMETIDINE MYLAN 400 mg, comprimé pelliculé
A3D7CA81FC3547B6C8B1C79CC10F5DE7F42CC9D2;comprimé pelliculé;1;AZITHROMYCINE DIHYDRATÉE;AZITHROMYCINE ZYDUS 250 mg, comprimé pelliculé;491F9995906C1C32A95475F16967321FCA1F743F
BCCF118F59B5E38C4C98B5B71ACC8F0A8F0C2210; comprimé et solution(s) et granules et poudre et pommade;1;LAVANDULA VERA POUR PRÉPARATIONS HOMÉOPATHIQUES;LAVANDULA VERA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
F44F39C4E256049F078EACD6DE5C71DFAE6DAFF6;solution injectable;2;OXYDE DE GADOLINIUM;DOTA;DOTAREM 0,5 mmol/mL, solution injectable en seringue pré-remplie
806D94DD53606FB3E9FF1FD2989ED4E36B6BFCB1;suspension injectable;9;ANTIGÈNE DE SURFACE DE L'HÉPATITE B RECOMBINANT ;VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ ;ANATOXINE DIPHTÉRIQUE ;ANTIGÈNE COQUELUCHEUX : HÉMAGGLUTININE FILAMENTEUSE ;VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ ;POLYOSIDE HAEMOPHILUS INFLUENZAE TYPE B CONJUGUÉ À L'ANATOXINE TÉTANIQUE;ANATOXINE TÉTANIQUE ;ANTIGÈNE COQUELUCHEUX : ANATOXINE ;VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ ;HEXYON, suspension injectable en seringue préremplie
1FD89BBB04444B898788A497F9C9C82A3BB1B201;sirop;1;OXOMÉMAZINE;OXOMEMAZINE H3 SANTE 0,33 mg/ml, sirop
004F773324D3285FC467C7B24A33CF7131D37C2D;comprimé pelliculé sécable à libération prolongée;1;SODIUM (VALPROATE DE);VALPROATE DE SODIUM ZENTIVA L.P. 500 mg, comprimé pelliculé sécable à libération prolongée
3F262641B9D54CD824226D8DD2404E6ED4E7F24F;solution à diluer pour perfusion;1;RITUXIMAB ;RIXATHON 100 mg, solution à diluer pour perfusion
BF26FAD6A446D9718791AB76D708E80C7B51C91A;solution pour perfusion;1;PARACÉTAMOL;PARACETAMOL KABI 10 mg/ml, solution pour perfusion
A64FD6C278E67E2BAD29F55E184416755E45FF5D;comprimé;1;DÉSOGESTREL;DESOGESTREL EG 0,075 mg, comprimé
CBEC098857869C63F5E5BD550EB10FCA090233C5;comprimé dispersible et orodispersible;1;PHLOROGLUCINOL HYDRATÉ;PHLOROGLUCINOL CRISTERS 80 mg, comprimé orodispersible;DA1DDA98E9601406575BFF14B1C51D8415925629
60E22BD92214653B7FB60B8F2D4513A13DFDF529;emplâtre médicamenteux(se);1;ÉPOLAMINE DE DICLOFÉNAC;FLECTORTISSUGELEP 1 %, emplâtre médicamenteux;190D5D8EB54E95DDC61EC4E7ADDD76172FFCD009
8A2EC46BBE72526528C9AE0149B8323069415751;comprimé pelliculé;2;PÉRINDOPRIL ARGININE;FUMARATE DE BISOPROLOL;COSIMPREL 10 mg/10 mg, comprimé pelliculé
31FE1D7CC95987A515E98F1B972671688CC6690A;comprimé pelliculé;1;SULFATE FERREUX DESSÉCHÉ;TARDYFERON 80 mg, comprimé pelliculé;9AF24FD252D09B14B431B6B5C9881B22DD245EBD
73B034AAEEBE7C47A520F8A97A82D1F31A060DB6;comprimé pelliculé;2;CHLORHYDRATE DE TRAMADOL;PARACÉTAMOL;TRAMADOL/PARACETAMOL PHR LAB 37,5 mg/325 mg, comprimé pelliculé
5DD75B865535041A5012102CBA2A13F6794BE079;comprimé pelliculé;1;MONTÉLUKAST SODIQUE;MONTELUKAST ALMUS 10 mg, comprimé pelliculé;29F5410D2AB0CB00CC71B254088FB58663A0F0BB
CDF7B5FF30CEFDDD7D8C25C86EC6C06883C2DBCE;comprimé pelliculé;3;ENTACAPONE;CARBIDOPA ANHYDRE;LÉVODOPA;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 125 mg/31,25 mg/200 mg, comprimé pelliculé
D3D2ABD83C803F0D749B83CC20DF0077F49E0345;poudre et  solvant pour solution à diluer pour perfusion;1;ÉPOPROSTÉNOL SODIQUE;FLOLAN 0,5 mg, poudre et solvant pour solution pour perfusion;7C57F4F490C2939943A6184C5B16D3947782A34A
EDA894C7B8985625FFABE15326E96AE9C3D0EEE5;comprimé pelliculé;2;CHLORHYDRATE DE QUINAPRIL;HYDROCHLOROTHIAZIDE;QUINAPRIL/HYDROCHLOROTHIAZIDE ARROW LAB 20 mg/12,5 mg, comprimé pelliculé
780034A12A50200716B562573DB637BDD244BA48;comprimé sécable;1;CHLORHYDRATE DE BAMBUTÉROL;OXEOL 10 mg, comprimé sécable
7F2D3AE3AF140AAACACC03E84EFA810367EED348;poudre et  solvant pour solution injectable;1;EPTACOG ALFA (ACTIVÉ) ;NOVOSEVEN 8 mg (400 KUI), poudre et solvant pour solution injectable
ADED804CBD7D86D06CEF38DAC18FDC2D759590A3;gélule;3;OTÉRACIL MONOPOTASSIQUE;TÉGAFUR;GIMÉRACIL;TEYSUNO 15 mg/4,35 mg/11,8 mg, gélule
84F598533A8F71BA5AF3F90B4CFB83779C6925CF;gelée;2;PARAFFINE LIQUIDE LÉGÈRE;VASELINE;TRANSITOL, gelée orale en pot
A807B7F704C055987752E5A419A4E443059E70AE;comprimé sécable;1;FUMARATE DE BISOPROLOL;BISOPROLOL CRISTERS 10 mg, comprimé sécable
D480A13660A1B91DABF51EAAF5E8879C3CD622C8;solution pour perfusion;1;ZICONOTIDE (ACÉTATE DE);PRIALT 100 microgrammes/ml, solution pour perfusion;0DE632E6351A812486808D533C2B6A57EE0FB363
98AE6F44ADC28F4AC28ECF2B9B29C9745F5D3B02;comprimé enrobé à libération prolongée;1;KÉTOPROFÈNE;KETOPROFENE RANBAXY LP 200 mg, comprimé enrobé à libération prolongée
7244F65B9FC5C948CCAB73FC6241D91BAA526504;gélule à libération prolongée;1;CHLORHYDRATE DE VENLAFAXINE;VENLAFAXINE RATIOPHARM LP 37,5 mg, gélule à libération prolongée;B5E1636E47BC4A4EBF9C48A274033A531B3F9375
31794D6FD758CF55343F0AFE29F5FFF69B894F7F;suspension buvable;2;HYDROXYDE DE MAGNÉSIUM;HYDROXYDE D'ALUMINIUM;MAALOX MAUX D'ESTOMAC HYDROXYDE D'ALUMINIUM/HYDROXYDE DE MAGNESIUM 525 mg/600 mg, suspension buvable en flacon
1555734A3A813826754E2F66F3CB7E33C0CF9A3A; comprimé et solution(s) et granules et poudre et pommade;1;AGARICUS MUSCARIUS POUR PRÉPARATIONS HOMÉOPATHIQUES;AGARICUS MUSCARIUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
AD0597B63D6DF47C04396088AC826E10E16B7104;poudre pour solution injectable;2;STANNEUX (FLUORURE);FLUORURE DE SODIUM;HEPATATE, poudre pour solution injectable. Trousse pour la préparation radiopharmaceutique
5B92B76D61C050FE5A1CBAA77D5965A1F81B53D5;granulés pour suspension buvable;1;CLARITHROMYCINE;ZECLAR 50 mg/ml, granulés pour suspension buvable
37925A324ABDCC4A7FC0BCFB9AB12F127B701E05;solution buvable;1;CARBOCISTÉINE;BRONCATHIOL ENFANTS, solution buvable
